area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,annual_avg_estabs_prop,annual_avg_emplvl_prop,total_annual_wages_prop,taxable_annual_wages_prop,annual_contributions_prop,avg_annual_pay_prop,annual_avg_wkly_wage_prop,industry_code_name,own_code_name,agglvl_code_name,size_code_name,county_name
39083,5,1013,73,0,2020,A,0,76,4160,275929674,44139982,815905,1271.223200760717,66329.24856,0,1.83,2.5,3.16,2.77,2.5,1.27,1.26,0,46,153.33333333333334,3209,337.4342797055731,236797807,605.1278028722729,33682780,322.1012657114207,628202,334.6787212,482.60501990803937,61.19628378161816,25181.123426251717,61.19628378161814,0.062602965,0.21686998227504953,0.3144230376364764,0.3132846056097954,0.29227658745980284,1.4498227663324255,1.4498227663324257,Manufacturing,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1021,73,0,2020,A,0,252,2750,93844906,26360299,385889,654.0255927101982,34125.42036363637,0,1.12,0.75,0.69,0.82,0.73,0.91,0.91,0,158,168.08510638297872,1776,182.34086242299793,65334747,229.16303974313155,16924982,179.37905000966052,284019,278.8053401393933,93.03262692457679,16.583563894476423,4854.209891357106,16.583563894476427,0.20757825370675453,0.14336357001355438,0.10693666970820104,0.18709286913554438,0.13823462297482653,0.7459124357609864,0.7459124357609864,"Trade, transportation, and utilities",Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1022,73,0,2020,A,0,18,97,5101380,965197,20905,1007.9353436203838,52591.54639175258,0,0.78,0.26,0.14,0.25,0.23,0.54,0.54,0,12,200,78,410.5263157894737,3121532,157.66523490692214,466733,93.63424439879309,16006,326.7197387221882,-989.142445,-49.52949007,-51610.97992,-49.52949007,0.014827018121911038,0.005056824,0.005813044,0.006850509,0.007488668,1.1495444759798679,1.1495444759798679,Information,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1023,73,0,2020,A,0,108,532,26335311,5122016,60133,948.7320068173883,49502.46428571428,0,0.99,0.47,0.31,0.48,0.31,0.65,0.65,0,67,163.41463414634146,259,94.87179487179486,17278349,190.77422429286995,2483354,94.11413815032013,5898,10.874896284687011,312.9084242063974,49.21308878186747,16326.779304029304,49.21308878186748,0.088962109,0.027734334271713065,0.030009199,0.036353634,0.021541071612161126,1.0820234100581125,1.0820234100581125,Financial activities,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1024,73,0,2020,A,0,153,1278,47037217,14424307,266454,705.3870751915279,36805.33411580595,0,0.67,0.46,0.28,0.52,0.43,0.61,0.61,0,104,212.24489795918367,1053,468,39906615,559.6528175320962,11762228,441.8436868327349,196789,282.4790066748008,98.00718070742187,16.13605942466483,5113.769671361504,16.136059424664825,0.12602965403624383,0.066624961,0.053599109,0.10237687296042873,0.095450164,0.8044899118245565,0.8044899118245564,Professional and business services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1025,73,0,2020,A,0,140,4325,199834892,16348052,283510,885.5272733718247,46204.59930635838,0,0.64,1.41,1.65,1,1.05,1.17,1.17,0,73,108.95522388059702,3655,545.5223880597015,175235687,712.3632125509747,9970207,156.3256398,146295,106.6173523302846,181.86704926596337,25.845861828705925,9489.367963074801,25.845861828705917,0.11532125205930807,0.2254717964758628,0.22771270975515737,0.1160307003140243,0.10156002881552227,1.0099387742250703,1.0099387742250703,Education and health services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1026,73,0,2020,A,0,117,1651,25827929,15181660,261379,299.81906389806886,15643.80920654149,0,1.14,0.94,0.79,1.13,1.19,0.85,0.85,0,39,50,526,46.75555555555555,6962863,36.90876565181378,4155659,37.68963017507435,85266,48.41550595,-21.56366919,-6.709653932,-1125.138349,-6.709653932,0.096375618,0.086070274,0.029431035,0.10775220446628198,0.093632178,0.3419419220478162,0.3419419220478162,Leisure and hospitality,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1027,73,0,2020,A,0,87,507,14478460,4202015,46186,547.3071786801179,28557.120315581855,0,0.91,0.93,0.84,0.99,0.61,0.91,0.91,0,44,102.32558139534885,325,178.57142857142858,9062539,167.33144741217606,2383571,131.07750362397744,20362,78.84913258983892,-23.01159267,-4.034865032,-1200.687377,-4.034865032,0.071663921,0.026431029,0.016498266777563827,0.029823904596097125,0.016544924309102718,0.6242006968978884,0.6242006968978883,Other services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39083,5,1029,73,0,2020,A,0,2,1,25680,10325,279,492.1661635762541,25680,0,0.1,0.05,0.03,0.04,0.04,0.81,0.81,0,-51,-96.22641509,-84,-98.82352941,-3023498,-99.15780581,-1208021,-99.15253959,-33329,-99.16984051,-195.346315,-28.41349374,-10192.68235,-28.41349374,0.001647446,5.2132207277656134e-05,2.9262469271444554e-05,7.328194091518065e-05,9.994443948901525e-05,0.5613126855648495,0.5613126855648495,Unclassified,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Knox County
39089,0,10,70,0,2020,A,0,3548,68244,3107654357,667085240,14569485,872.7401745985092,45537.40046011371,0,1,1,1,1,1,1,1,0,2334,192.25700164744646,49062,255.77103534563653,2230079749,254.11853632392246,526191046,373.46538637355064,11777934,421.9136243615108,-4.072654032,-0.464483855,-212.5009058,-0.464483855,1,1,1,1,1,1,1,"Total, all industries",Total Covered,"County, Total Covered",All establishment sizes,Licking County
39089,1,10,71,0,2020,A,0,24,394,26912655,0,0,1309.112758650127,68306.23096,0,1.16,0.27,0.31,0,0,1.12,1.12,0,10,71.42857142857143,274,228.33333333333331,20527124,321.46307018163407,0,0,0,0,289.2716713359911,28.36438685735049,15093.47263113367,28.364386857350475,0.006764374,0.005773401,0.008660119,0,0,1.5000028608197902,1.5000028608197904,"Total, all industries",Federal Government,"County, Total -- by ownership sector",All establishment sizes,Licking County
39089,1,1021,73,0,2020,A,0,16,201,11340991,0,0,1081.3634381873394,56422.840796019904,0,1.56,0.61,0.75,0,0,1.22,1.22,0,6,60,106,111.57894736842104,6246464,122.61126499084214,0,0,0,0,53.590930880550104,5.214279473,2796.2407960199052,5.214279473283604,0.004509583,0.002945314,0.003649373,0,0,1.2390439556478585,1.2390439556478585,"Trade, transportation, and utilities",Federal Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,1,1028,73,0,2020,A,0,8,193,15571664,0,0,1546.302465453341,80682.19689,0,0.93,0.24,0.29,0,0,1.21,1.21,0,4,100,167,642.3076923076924,14280660,1106.1669832161635,0,0,0,0,594.6662237782896,62.48881639181477,31028.196891191707,62.48881639181477,0.002254791,0.002828087,0.005010745,0,0,1.7717787154289006,1.7717787154289006,Public administration,Federal Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,2,10,71,0,2020,A,0,20,1000,69787298,0,0,1337.4979253509653,69787.298,0,0.84,0.44,0.66,0,0,1.49,1.49,0,10,100,715,250.8771929824561,54016591,342.5121714581344,0,0,0,0,276.96773446240763,26.11596886556829,14451.483964912273,26.115968865568284,0.005636979,0.014653302854463396,0.022456582998943857,0,0,1.5325270501799242,1.5325270501799242,"Total, all industries",State Government,"County, Total -- by ownership sector",All establishment sizes,Licking County
39089,2,1025,73,0,2020,A,N,4,0,0,0,0,0,0,N,0.8,0,0,0,0,0,0,N,1,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.001127396,0,0,0,0,0,0,Education and health services,State Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,2,1028,73,0,2020,A,N,17,0,0,0,0,0,0,N,1.01,0,0,0,0,0,0,N,9,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0.004791432,0,0,0,0,0,0,Public administration,State Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,10,71,0,2020,A,0,150,6889,334652104,708075,9774,931.0094909443065,48577.747713746554,0,2.59,1.03,1.24,0.08,0.12,1.2,1.2,0,58,63.04347826086957,4586,199.13156752062525,236811417,242.03777003323782,146477,26.08217977984252,6588,206.77966101694915,116.78851068330539,14.34358896596701,6093.732516178163,14.34358897,0.042277339346110485,0.10094660336439834,0.10768639802112974,0.001061446,0.000670854,1.0667659379523846,1.0667659379523846,"Total, all industries",Local Government,"County, Total -- by ownership sector",All establishment sizes,Licking County
39089,3,1012,73,0,2020,A,0,3,76,3559880,0,0,897.7150365,46840.52631578947,0,2.07,1.48,1.73,0,0,1.17,1.17,0,1,50,76,0,3559880,0,0,0,0,0,0,0,0,0,0.000845547,0.001113651,0.00114552,0,0,1.0286166061854403,1.0286166061854403,Construction,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1021,73,0,2020,A,0,5,108,6051189,0,0,1073.825456907245,56029.52777777778,0,1.23,0.4,0.45,0,0,1.1,1.1,0,0,0,13,13.684210526315791,2329745,62.603252930851575,0,0,0,0,323.05942294927274,43.03063915213798,16856.433040935677,43.03063915213797,0.001409245,0.001582557,0.001947189,0,0,1.2304068131173658,1.2304068131173658,"Trade, transportation, and utilities",Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1022,73,0,2020,A,0,5,86,2903765,192613,578,647.1124393143707,33764.70930232558,0,2.88,1.43,1.84,2.06,0.8,1.28,1.28,0,2,66.66666666666666,86,0,2903765,0,192613,0,578,0,0,0,0,0,0.001409245,0.001260184,0.000934391,0.000288738,3.967195820579794e-05,0.7414720419076215,0.7414720419076215,Information,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1024,73,0,2020,A,0,6,52,2747779,0,0,1012.7335316209831,52841.903846153844,0,3.97,1.17,1.51,0,0,1.28,1.28,0,0,0,-23,-30.66666667,-154952,-5.338145353,0,0,0,0,270.9754941527257,36.53152112481447,14138.823846153842,36.53152112481447,0.001691094,0.000761972,0.000884197,0,0,1.1604066835663611,1.1604066835663611,Professional and business services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1025,73,0,2020,A,0,61,4845,237459663,54000,1079,939.3183336292689,49011.282352941176,0,2.46,1.18,1.51,0.01,0.05,1.27,1.27,0,37,154.16666666666669,3359,226.04306864064606,173551691,271.56501070007357,54000,0,1079,0,115.07971291017225,13.961941362292924,6004.5717203705135,13.961941362292926,0.017192784667418262,0.070995252,0.076411221,8.094917525082702e-05,7.405889775788232e-05,1.076286346118291,1.0762863461182912,Education and health services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1026,73,0,2020,A,N,2,0,0,0,0,0,0,N,1.27,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563698,0,0,0,0,0,0,Leisure and hospitality,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1027,73,0,2020,A,N,1,0,0,0,0,0,0,N,1.4,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281849,0,0,0,0,0,0,Other services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,3,1028,73,0,2020,A,0,67,1705,81088881,461462,8117,911.4936705872732,47559.46099706745,0,3.14,0.86,0.91,0.12,0.22,1.06,1.06,0,19,39.58333333333333,1181,225.3816794,58274979,255.43626425676766,461462,0,8117,0,77.07306944634968,9.236716991522718,4021.4800810369125,9.236716991522721,0.018883878241262683,0.024983881,0.026093275,0.000691759,0.000557123,1.0444043910395118,1.0444043910395118,Public administration,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,10,71,0,2020,A,0,3355,59961,2676302300,666377165,14559711,855.4271566505931,44634.05046613632,0,0.97,1.04,1.01,1.02,1.01,0.98,0.98,0,2257,205.55555555555554,43487,263.97353405366033,1918724617,253.27100574054265,526044569,374.85558166400625,11771346,422.1594375198369,-25.91560931,-2.940468829,-1352.211705,-2.940468829,0.9456031567080045,0.8786266924564797,0.8611969004762777,0.9989385539395236,0.9993291458140079,0.9801624602008489,0.9801624602008489,"Total, all industries",Private,"County, Total -- by ownership sector",All establishment sizes,Licking County
39089,5,1011,73,0,2020,A,0,65,908,43346248,10122145,238417,914.9184723359373,47738.15859030837,0,1.37,1.04,1.14,0.8,0.63,1.1,1.1,0,32,96.96969696969697,742,446.98795180722885,36682397,550.4684453478926,8404134,489.17812516916365,182824,328.86154731710826,145.55081917333723,18.91824000853545,7594.477867416805,18.91824000853545,0.01832018,0.013305198991852764,0.013948220432675358,0.015173690546653379,0.016364133667044513,1.048328585030283,1.048328585030283,Natural resources and mining,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1012,73,0,2020,A,0,362,3068,180500229,37267486,1310361,1127.5586350048602,58833.19068,0,1.26,0.87,1.07,0.73,0.68,1.23,1.23,0,249,220.35398230088498,2062,204.97017892644135,118001846,188.80783843639603,25406754,214.20898811304397,718229,121.29542061567354,-63.10073397,-5.299646197,-3292.438547,-5.299646197,0.1020293122886133,0.044956333,0.058082466,0.055866153,0.089938732,1.291975169498272,1.2919751694982717,Construction,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1013,73,0,2020,A,0,157,6937,394097536,74772234,2102263,1088.8016198297735,56810.94651866801,0,1.3,1.17,1.27,0.99,1.24,1.09,1.09,0,81,106.57894736842107,2777,66.75480769,118167862,42.82535484023368,30632252,69.39797120895972,1286358,157.6602668202793,-182.4215809,-14.35008273,-9518.302039,-14.35008273,0.044250282,0.10164996190141258,0.12681511221230063,0.1120879754437379,0.14429219701314083,1.247566746117377,1.247566746117377,Manufacturing,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1021,73,0,2020,A,0,723,24009,857073531,315659744,7246210,684.1648291142893,35698.01037111083,0,1.1,1.85,1.77,2.07,2.63,0.96,0.96,0,471,186.9047619047619,21259,773.0545454545455,763228625,813.2872177,289299445,1097.481652237708,6860321,1777.7964647865058,30.139236404091093,4.608265600004728,1572.590007474464,4.608265600004731,0.20377677564825253,0.3518111482328117,0.2757943556590969,0.4731925173460591,0.4973552599834517,0.7839272775875465,0.7839272775875465,"Trade, transportation, and utilities",Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1022,73,0,2020,A,0,49,217,14595521,2178409,56676,1289.0702973079972,67260.46543778802,0,0.73,0.16,0.11,0.12,0.12,0.69,0.69,0,31,172.22222222222223,120,123.71134020618557,9494141,186.10926847245256,1213212,125.69579060026088,35771,171.11217412102368,281.13495368761335,27.892161483077878,14668.919046035444,27.892161483077878,0.013810597519729425,0.003179767,0.004696636,0.003265563,0.003890048,1.4770378800322952,1.4770378800322952,Information,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1023,73,0,2020,A,0,363,2622,179990615,26933570,252413,1315.6304202916458,68646.30625476735,0,1.14,0.65,0.59,0.54,0.25,0.9,0.9,0,255,236.11111111111111,2090,392.85714285714283,153655304,583.4573360458891,21811554,425.8392398618044,192280,319.75787005471204,366.8984134742575,38.672502965832585,19143.841969053065,38.672502965832564,0.10231116121758738,0.03842096,0.057918479445621306,0.040375005,0.017324771603114318,1.5074709043809993,1.5074709043809993,Financial activities,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1024,73,0,2020,A,0,599,6864,423566198,80710228,1629016,1182.662300407018,61708.36217948718,0,0.9,0.69,0.71,0.61,0.5,1.03,1.03,0,446,291.50326797385617,5586,437.0892018779343,376528981,800.4916213,66285921,459.5431933055779,1362562,511.3685664317293,477.2752252154901,67.66146446415956,24903.02806368123,67.66146446415955,0.16882750845546787,0.10058027079303675,0.13629771826004908,0.12098937760937419,0.11181012918438778,1.3551138527008726,1.3551138527008726,Professional and business services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1025,73,0,2020,A,0,377,7660,392134992,46203896,676760,981.1232370724904,51192.55770234987,0,0.59,0.7,0.91,0.6,0.48,1.3,1.3,0,237,169.28571428571428,3335,77.10982658959537,192300100,96.22949129424305,29855844,182.6263092385564,393250,138.7076293605164,95.59596370066572,10.795372042767774,4987.958395991489,10.79537204276778,0.10625704622322435,0.11224429986518962,0.12618359281710814,0.069262357,0.046450509,1.1241870898447424,1.1241870898447424,Education and health services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1026,73,0,2020,A,0,395,5534,99734659,53158755,723857,345.40107553486916,18022.164618720635,0,1.31,0.88,0.86,0.84,0.63,0.98,0.98,0,278,237.60683760683762,3883,235.19079345850997,73906730,286.15043041197765,37977095,250.15113630525252,462478,176.93770348803844,45.58201164,15.203173221932637,2378.355412179146,15.20317322193262,0.11133032694475761,0.081091378,0.032093227734721334,0.0796881,0.049683088,0.3957662149491006,0.3957662149491006,Leisure and hospitality,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1027,73,0,2020,A,0,261,2127,90938112,19221810,320709,819.3985229570944,42754.166431593796,0,0.94,1.1,1.5,0.96,0.81,1.36,1.36,0,174,200,1620,319.5266272189349,76459652,528.0924352451849,15019795,357.4426792860092,274523,594.3857446,272.09134427697654,49.71455790752646,14197.046116011941,49.714557907526455,0.07356257,0.031167575171443643,0.029262621113304205,0.028814623450520355,0.022012377239140575,0.938880261,0.938880261,Other services,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39089,5,1029,73,0,2020,A,0,5,16,324659,148888,3029,388.88769105457334,20291.1875,0,0.08,0.24,0.1,0.13,0.08,0.44,0.44,0,3,150,15,1500,298979,1164.2484423676012,138563,1342.0145278450364,2750,985.6630824,-103.2784725,-20.98447235,-5388.8125,-20.98447235,0.001409245,0.000234453,0.000104471,0.000223192,0.0002079,0.44559389194324095,0.44559389194324095,Unclassified,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Licking County
39091,0,10,70,0,2020,A,0,944,17824,862532133,155933199,2044323,927.4421787956745,48391.61428411131,0,1,1,1,1,1,1,1,0,-2604,-73.3934611,-50420,-73.88195299,-2245122224,-72.2449142,-511152041,-76.62469657,-12525162,-85.96846079,54.702004197165365,6.2678453208975045,2854.2138239975975,6.267845320897508,1,1,1,1,1,1,1,"Total, all industries",Total Covered,"County, Total Covered",All establishment sizes,Logan County
39091,1,10,71,0,2020,A,0,18,122,8464591,0,0,1329.7282055028115,69381.89344262295,0,3.26,0.33,0.35,0,0,1.08,1.08,0,-6,-25,-272,-69.03553299,-18448064,-68.54791547,0,0,0,0,20.61544685,1.574764795199294,1075.6624781559512,1.5747647951993022,0.019067796610169493,0.006844704,0.009813653,0,0,1.4337586060939385,1.4337586060939385,"Total, all industries",Federal Government,"County, Total -- by ownership sector",All establishment sizes,Logan County
39091,1,1021,73,0,2020,A,0,13,78,4209969,0,0,1034.4298124375744,53973.96153846154,0,4.77,0.91,1,0,0,1.1,1.1,0,-3,-18.75,-123,-61.19402985,-7131022,-62.87829697,0,0,0,0,-46.93362575,-4.3402268,-2448.879258,-4.3402268,0.013771186440677966,0.004376122,0.004880942,0,0,1.1153577399087327,1.1153577399087327,"Trade, transportation, and utilities",Federal Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,1,1028,73,0,2020,A,0,5,44,4254622,0,0,1853.2117204820956,96695.95454545454,0,2.18,0.21,0.29,0,0,1.36,1.36,0,-3,-37.5,-149,-77.20207254,-11317042,-72.67715255,0,0,0,0,306.9092550287546,19.847944492462265,16013.757654262838,19.847944492462254,0.00529661,0.002468582,0.004932711,0,0,1.9981965052404393,1.9981965052404396,Public administration,Federal Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,2,10,71,0,2020,A,0,8,74,4222786,0,0,1093.6644276877134,57064.67567567567,0,1.27,0.13,0.14,0,0,1.14,1.14,0,-12,-60,-926,-92.6,-65564512,-93.94906219,0,0,0,0,-243.8334977,-18.23057016,-12722.62232,-18.23057016,0.008474576,0.004151706,0.004895801,0,0,1.179226535834165,1.179226535834165,"Total, all industries",State Government,"County, Total -- by ownership sector",All establishment sizes,Logan County
39091,2,1025,73,0,2020,A,N,2,0,0,0,0,0,0,N,1.51,0,0,0,0,0,0,N,-2,-50,0,0,0,0,0,0,0,0,0,0,0,0,0.002118644,0,0,0,0,0,0,Education and health services,State Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,2,1028,73,0,2020,A,N,6,0,0,0,0,0,0,N,1.34,0,0,0,0,0,0,N,-11,-64.70588235,0,0,0,0,0,0,0,0,0,0,0,0,0.006355932,0,0,0,0,0,0,Public administration,State Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,10,71,0,2020,A,0,77,1983,86192024,24056,649,833.0308750342165,43465.46848209783,0,5,1.13,1.15,0.01,0.05,1.01,1.01,0,-73,-48.66666667,-4906,-71.2149804,-248460080,-74.24429042,-684019,-96.60261978,-9125,-93.35993452,-97.97861591,-10.52391161,-5112.279232,-10.52391161,0.081567797,0.11125448833034111,0.099929059,0.000154271,0.000317465,0.898202491,0.8982024907643781,"Total, all industries",Local Government,"County, Total -- by ownership sector",All establishment sizes,Logan County
39091,3,1012,73,0,2020,A,N,2,0,0,0,0,0,0,N,5.19,0,0,0,0,0,0,N,-1,-33.33333333,-76,-100,-3559880,-100,0,0,0,0,0,0,0,0,0.002118644,0,0,0,0,0,0,Construction,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1021,73,0,2020,A,0,3,22,1131938,0,0,986.0903123516318,51451.72727272727,0,2.78,0.32,0.3,0,0,0.97,0.97,0,-2,-40,-86,-79.62962963,-4919251,-81.29395727,0,0,0,0,-87.73514456,-8.17033569,-4577.800505,-8.17033569,0.003177966,0.001234291,0.001312343,0,0,1.0632364312264884,1.0632364312264886,"Trade, transportation, and utilities",Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1022,73,0,2020,A,N,1,0,0,0,0,0,0,N,2.17,0,0,0,0,0,0,N,-4,-80,-86,-100,-2903765,-100,-192613,-100,-578,-100,0,0,0,0,0.001059322,0,0,0,0,0,0,Information,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1024,73,0,2020,A,0,4,25,1106121,0,0,847.9678022135977,44244.84,0,9.94,2.15,2.18,0,0,1.03,1.03,0,-2,-33.33333333,-27,-51.92307692,-1641658,-59.7449067,0,0,0,0,-164.7657294,-16.26940595,-8597.063846,-16.26940595,0.004237288,0.001402603,0.001282411,0,0,0.9143079984940108,0.9143079984940108,Professional and business services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1025,73,0,2020,A,0,19,1410,63508732,0,0,863.2390187477212,45041.65390070922,0,2.88,1.32,1.46,0,0,1.1,1.1,0,-42,-68.85245902,-3435,-70.89783282,-173950931,-73.25493888,-54000,-100,-1079,-100,-76.07931488,-8.099417648,-3969.628452,-8.099417648,0.020127118644067795,0.079106822,0.073630569,0,0,0.9307739484834255,0.9307739484834257,Education and health services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1026,73,0,2020,A,N,1,0,0,0,0,0,0,N,2.38,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0.001059322,0,0,0,0,0,0,Leisure and hospitality,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1027,73,0,2020,A,0,3,4,135626,0,0,649.8299075271908,33906.5,0,15.8,0.99,0.9,0,0,0.92,0.92,0,2,200,4,0,135626,0,0,0,0,0,0,0,0,0,0.003177966,0.000224417,0.000157242,0,0,0.7006689175717933,0.7006689175717933,Other services,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,3,1028,73,0,2020,A,0,44,451,17993884,24056,649,764.6542518974917,39897.74722838138,0,7.76,0.87,0.73,0.03,0.12,0.84,0.84,0,-23,-34.32835821,-1254,-73.5483871,-63094997,-77.80967775,-437406,-94.78700305,-7468,-92.00443514,-146.8394187,-16.10975736,-7661.713769,-16.10975736,0.046610169491525424,0.025302962298025134,0.020861696986771854,0.000154271,0.000317465,0.8244764680537063,0.8244764680537062,Public administration,Local Government,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,5,10,71,0,2020,A,0,841,15645,763652732,155909143,2043674,935.4855328182178,48811.29638862256,0,0.92,1.04,1.04,1.02,1.01,1,1.01,0,-2514,-74.93293592,-44316,-73.90804023,-1912649568,-71.46612578,-510468022,-76.60346855,-12516037,-85.96349886,80.05837616762471,9.358877088,4177.245922,9.358877088,0.8908898305084746,0.8777491023339318,0.885361487,0.9998457288110917,0.9996825354897441,1.0086726204678205,1.0086726204678205,"Total, all industries",Private,"County, Total -- by ownership sector",All establishment sizes,Logan County
39091,5,1011,73,0,2020,A,0,13,152,6814786,1556948,15988,859.2615288400677,44834.11842105263,0,1.03,0.67,0.65,0.53,0.3,0.97,0.97,0,-52,-80,-756,-83.25991189,-36531462,-84.27825633,-8565197,-84.61839857,-222429,-93.29410235,-55.6569435,-6.083268092,-2904.040169,-6.083268092,0.013771186440677966,0.008527828,0.007900907,0.009984711,0.007820682,0.9264852823017576,0.9264852823017576,Natural resources and mining,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,5,1012,73,0,2020,A,0,81,573,32261019,6323224,162102,1079.046579072994,56301.95287958115,0,1.06,0.62,0.69,0.53,0.6,1.11,1.11,0,-281,-77.62430939,-2495,-81.32333768,-148239210,-82.12688196,-30944262,-83.03286677,-1148259,-87.62921058,-48.51205593,-4.302397625,-2531.237798,-4.302397625,0.085805085,0.032147666,0.037402687,0.040550852,0.079293732,1.1634650695682016,1.1634650695682018,Construction,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,5,1013,73,0,2020,A,0,47,4916,341352525,51631598,443845,1330.7852502756384,69437.04739625713,0,1.46,3.18,3.97,2.92,1.86,1.25,1.25,0,-110,-70.06369427,-2021,-29.13363125,-52745011,-13.38374544,-23140636,-30.9481672,-1658418,-78.88727528,241.98363044586495,22.224767674730074,12626.100877589117,22.224767674730074,0.049788136,0.2758078994614004,0.3957562993192278,0.3311135687019414,0.21711099469115203,1.4348983480606015,1.4348983480606015,Manufacturing,Private,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
39091,5,1021,73,0,2020,A,0,217,4005,163591265,43400376,659971,782.8423708063162,40846.757802746564,0,1.24,1.18,1.22,1.22,1.71,1.03,1.03,0,-506,-69.98616874,-20004,-83.31875547,-693482266,-80.91280864,-272259368,-86.25089932,-6586239,-90.89219054,98.67754169202692,14.423065538135532,5148.747431635733,14.423065538135527,0.2298728813559322,0.22469703770197486,0.1896639658293171,0.2783267211750078,0.3228310790418148,0.8440875223325214,0.8440875223325214,"Trade, transportation, and utilities",Private,"County, by Supersector -- by ownership sector",All establishment sizes,Logan County
